DATE;CHANNEL;PROGRAM;LEVEL1;LEVEL2;SECTOR;CATEGORY;ADVERTISER;PRODUCT;COPY;ADS_TYPE;SEGMENT;POSITIONS;START_TIME;END_TIME;DURATION;COST;REMARK;TITLE
2/20/2018;NET;BREAKOUT;Entertainment;Entertainment:Music;SERVICES - TRANS'T, TRAVEL, RECREATION;RECORDING;WARNER MUSIC;WARNER MUSIC INDONESIA;;CREDIT TITLE;5;4;15:57:58;15:58:05;0:00:07;8386;UNKNOWN;BREAKOUT
2/20/2018;NET;BREAKOUT;Entertainment;Entertainment:Music;HOUSEHOLD EQUIPMENT & APPLIANCES;AUDIO EQUIPMENTS, SYSTEM, SUPPLIES;UNIVERSAL MUSIC GROUP;UNIVERSAL MUSIC;;CREDIT TITLE;5;5;15:57:58;15:58:05;0:00:07;8386;UNKNOWN;BREAKOUT
2/20/2018;NET;BREAKOUT;Entertainment;Entertainment:Music;SERVICES - TRANS'T, TRAVEL, RECREATION;RECORDING;SONY MUSIC ENTERTAINMENT;SONY MUSIC - RECORDING;;CREDIT TITLE;5;6;15:57:58;15:58:05;0:00:07;8386;UNKNOWN;BREAKOUT
2/20/2018;NET;BREAKOUT;Entertainment;Entertainment:Music;SERVICES - TRANS'T, TRAVEL, RECREATION;RECORDING;AQUARIUS MUSIKINDO;AQUARIUS - RECORDING;;CREDIT TITLE;5;7;15:57:58;15:58:05;0:00:07;8386;UNKNOWN;BREAKOUT
2/20/2018;NET;BREAKOUT;Entertainment;Entertainment:Music;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER SOFTWARE,CONSULTANTS,SERVICE;YOUTUBE.COM;YOUTUBE.COM - WEBSITE;;CREDIT TITLE;5;8;15:57:58;15:58:05;0:00:07;8386;UNKNOWN;BREAKOUT
2/20/2018;NET;BREAKOUT;Entertainment;Entertainment:Music;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;MAKE OVER;MAKE OVER - COSMETIC;;CREDIT TITLE;5;1;15:57:59;15:58:05;0:00:06;8386;UNKNOWN;BREAKOUT
2/20/2018;NET;BREAKOUT;Entertainment;Entertainment:Music;SERVICES - TRANS'T, TRAVEL, RECREATION;RECORDING;MUSICA STUDIO;MUSICA STUDIO'S - RECORDING;;CREDIT TITLE;5;2;15:58:00;15:58:05;0:00:05;5915;UNKNOWN;BREAKOUT
2/20/2018;NET;BREAKOUT;Entertainment;Entertainment:Music;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER SOFTWARE,CONSULTANTS,SERVICE;WWW.IIFINDONESIA.COM;WWW.IIFINDONESIA.COM - WEBSITE;;CREDIT TITLE;5;3;15:58:00;15:58:05;0:00:05;5915;UNKNOWN;BREAKOUT
2/20/2018;NET;BREAKOUT;Entertainment;Entertainment:Music;SERVICES - TRANS'T, TRAVEL, RECREATION;RECORDING;WARNER MUSIC INDONESIA;WARNER MUSIC - RECORDING;;CREDIT TITLE;5;4;15:58:00;15:58:05;0:00:05;5915;UNKNOWN;BREAKOUT
2/20/2018;NET;BREAKOUT;Entertainment;Entertainment:Music;SERVICES - TRANS'T, TRAVEL, RECREATION;RECORDING;AQUARIUS MUSIKINDO;AQUARIUS - RECORDING;;CREDIT TITLE;5;5;15:58:00;15:58:05;0:00:05;5915;UNKNOWN;BREAKOUT
2/20/2018;NET;BREAKOUT;Entertainment;Entertainment:Music;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER SOFTWARE,CONSULTANTS,SERVICE;YOUTUBE.COM;YOUTUBE.COM - WEBSITE;;CREDIT TITLE;5;6;15:58:00;15:58:05;0:00:05;5915;UNKNOWN;BREAKOUT
2/20/2018;NET;NET 16;News;News:Hard News;APPAREL/PERSONAL ACCESSORIES;JEWELLERY/JEWELLERS;MISS MONDIAL JEWELLERY;MISS MONDIAL - JEWELLERY;;CREDIT TITLE;3;1;16:27:55;16:27:57;0:00:02;5915;UNKNOWN;NET 16
2/20/2018;NET;NET 16;News;News:Hard News;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;MAKE OVER;MAKE OVER - COSMETIC;;CREDIT TITLE;3;2;16:27:56;16:27:57;0:00:01;5915;UNKNOWN;NET 16
2/20/2018;NET;NET 16;News;News:Hard News;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;MAKE OVER;MAKE OVER - COSMETIC;;CREDIT TITLE;3;1;16:27:56;16:27:58;0:00:02;5915;UNKNOWN;NET 16
2/20/2018;NET;NET 16;News;News:Hard News;APPAREL/PERSONAL ACCESSORIES;JEWELLERY/JEWELLERS;MISS MONDIAL JEWELLERY;MISS MONDIAL - JEWELLERY;;CREDIT TITLE;3;2;16:27:56;16:27:58;0:00:02;5915;UNKNOWN;NET 16
2/20/2018;NET;ENTERTAINMENT NEWS;Information;Information:Infotainment;SERVICES - FINANCIAL;BANKING,FINANCIAL INSTITUTION,LEASING;BANK TABUNGAN NEGARA;BANK TABUNGAN NEG - ATM;;VIRTUAL ADS;1;1;16:29:26;16:29:31;0:00:05;5915;UNKNOWN;ENTERTAINMENT NEWS
2/20/2018;NET;ENTERTAINMENT NEWS;Information;Information:Infotainment;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;MAKE OVER;MAKE OVER - COSMETIC;;TEMPLATE;3;3;16:54:53;16:55:05;0:00:12;12000;UNKNOWN;ENTERTAINMENT NEWS
2/20/2018;NET;ENTERTAINMENT NEWS;Information;Information:Infotainment;APPAREL/PERSONAL ACCESSORIES;JEWELLERY/JEWELLERS;MISS MONDIAL JEWELLERY;MISS MONDIAL - JEWELLERY;;CREDIT TITLE;3;1;16:58:16;16:58:19;0:00:03;5915;UNKNOWN;ENTERTAINMENT NEWS
2/20/2018;NET;ENTERTAINMENT NEWS;Information;Information:Infotainment;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;MAKE OVER;MAKE OVER - COSMETIC;;CREDIT TITLE;3;2;16:58:17;16:58:19;0:00:02;5915;UNKNOWN;ENTERTAINMENT NEWS
2/20/2018;NET;ENTERTAINMENT NEWS;Information;Information:Infotainment;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER SOFTWARE,CONSULTANTS,SERVICE;YOUTUBE.COM;YOUTUBE.COM - WEBSITE;;CREDIT TITLE;3;3;16:58:17;16:58:19;0:00:02;5915;UNKNOWN;ENTERTAINMENT NEWS
2/20/2018;NET;ENTERTAINMENT NEWS;Information;Information:Infotainment;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;MAKE OVER;MAKE OVER - COSMETIC;;CREDIT TITLE;3;4;16:58:17;16:58:19;0:00:02;5915;UNKNOWN;ENTERTAINMENT NEWS
2/20/2018;NET;ENTERTAINMENT NEWS;Information;Information:Infotainment;APPAREL/PERSONAL ACCESSORIES;JEWELLERY/JEWELLERS;MISS MONDIAL JEWELLERY;MISS MONDIAL - JEWELLERY;;CREDIT TITLE;3;5;16:58:18;16:58:19;0:00:01;5915;UNKNOWN;ENTERTAINMENT NEWS
2/20/2018;NET;ENTERTAINMENT NEWS;Information;Information:Infotainment;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER SOFTWARE,CONSULTANTS,SERVICE;YOUTUBE.COM;YOUTUBE.COM - WEBSITE;;CREDIT TITLE;3;6;16:58:18;16:58:19;0:00:01;5915;UNKNOWN;ENTERTAINMENT NEWS
2/20/2018;NET;THE COMMENT;Entertainment;Entertainment:Light Entert;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER HARDWARE, EQUIPMENT;LENOVO;LENOVO - PC NOTEBOOK;;OBB;1;1;16:58:37;16:58:44;0:00:07;12580;UNKNOWN;THE COMMENT
2/20/2018;NET;THE COMMENT;Entertainment;Entertainment:Light Entert;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER HARDWARE, EQUIPMENT;LENOVO;LENOVO - PC NOTEBOOK;;OBB;1;1;16:58:38;16:58:44;0:00:06;12580;UNKNOWN;THE COMMENT
2/20/2018;NET;THE COMMENT;Entertainment;Entertainment:Light Entert;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;MAKE OVER;MAKE OVER - COSMETIC;;TEMPLATE;1;2;16:59:45;16:59:50;0:00:05;8873;UNKNOWN;THE COMMENT
2/20/2018;NET;THE COMMENT;Entertainment;Entertainment:Light Entert;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER HARDWARE, EQUIPMENT;LENOVO;LENOVO - PC NOTEBOOK;;BUILT IN SEGMEN;3;1;17:30:05;17:43:30;0:13:25;1800000;UNKNOWN;THE COMMENT
2/20/2018;NET;THE COMMENT;Entertainment;Entertainment:Light Entert;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER HARDWARE, EQUIPMENT;LENOVO;LENOVO - PC NOTEBOOK;;SUPER IMPOSE;3;2;17:35:45;17:36:00;0:00:15;18000;UNKNOWN;THE COMMENT
2/20/2018;NET;THE COMMENT;Entertainment;Entertainment:Light Entert;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER HARDWARE, EQUIPMENT;LENOVO;LENOVO - PC NOTEBOOK;;VIRTUAL ADS;3;3;17:36:51;17:37:06;0:00:15;18000;UNKNOWN;THE COMMENT
2/20/2018;NET;THE COMMENT;Entertainment;Entertainment:Light Entert;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER HARDWARE, EQUIPMENT;LENOVO;LENOVO - PC NOTEBOOK;;SUPER IMPOSE;3;4;17:38:39;17:38:54;0:00:15;18000;UNKNOWN;THE COMMENT
2/20/2018;NET;THE COMMENT;Entertainment;Entertainment:Light Entert;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER HARDWARE, EQUIPMENT;LENOVO;LENOVO - PC NOTEBOOK;;VIRTUAL ADS;3;5;17:41:06;17:41:28;0:00:22;27000;UNKNOWN;THE COMMENT
2/20/2018;NET;THE COMMENT;Entertainment;Entertainment:Light Entert;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER HARDWARE, EQUIPMENT;LENOVO;LENOVO - PC NOTEBOOK;;VIRTUAL ADS;3;6;17:41:38;17:42:08;0:00:30;30000;UNKNOWN;THE COMMENT
2/20/2018;NET;THE COMMENT;Entertainment;Entertainment:Light Entert;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;MAKE OVER;MAKE OVER - COSMETIC;;CREDIT TITLE;4;1;17:57:50;17:57:56;0:00:06;12580;UNKNOWN;THE COMMENT
2/20/2018;NET;THE COMMENT;Entertainment;Entertainment:Light Entert;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER SOFTWARE,CONSULTANTS,SERVICE;YOUTUBE.COM;YOUTUBE.COM - WEBSITE;;CREDIT TITLE;4;2;17:57:51;17:57:56;0:00:05;8873;UNKNOWN;THE COMMENT
2/20/2018;NET;THE COMMENT;Entertainment;Entertainment:Light Entert;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER HARDWARE, EQUIPMENT;LENOVO;LENOVO - PC NOTEBOOK;;CREDIT TITLE;4;3;17:57:51;17:57:56;0:00:05;8873;UNKNOWN;THE COMMENT
2/20/2018;NET;THE COMMENT;Entertainment;Entertainment:Light Entert;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER HARDWARE, EQUIPMENT;LENOVO;LENOVO - PC NOTEBOOK;;CBB;4;4;17:58:18;17:58:25;0:00:07;12580;UNKNOWN;THE COMMENT
2/20/2018;NET;WAKTU INDONESIA BERCANDA;Entertainment;Entertainment:Comedy;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;MAKE OVER;MAKE OVER - COSMETIC;;CREDIT TITLE;5;1;19:01:08;19:01:12;0:00:04;8873;UNKNOWN;WAKTU INDONESIA BERCANDA
2/20/2018;NET;OK JEK 2;Series;Series:Sitcom/Comedy;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;VIRTUAL ADS;3;1;19:32:24;19:32:34;0:00:10;10483;UNKNOWN;OK JEK 2
2/20/2018;NET;OK JEK 2;Series;Series:Sitcom/Comedy;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;VIRTUAL ADS;4;1;19:41:03;19:41:10;0:00:07;10483;UNKNOWN;OK JEK 2
2/20/2018;NET;OK JEK 2;Series;Series:Sitcom/Comedy;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;TEMPLATE;4;2;19:41:03;19:41:14;0:00:11;15000;UNKNOWN;OK JEK 2
2/20/2018;NET;OK JEK 2;Series;Series:Sitcom/Comedy;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;VIRTUAL ADS;4;3;19:44:10;19:44:20;0:00:10;10483;UNKNOWN;OK JEK 2
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;SERVICES - CORPORATE & PUBLIC SERV ADV;GOVERNMENT, POLITIC ORGANIZATION;KEMENTERIAN BDN USH MILIK NEG;KEMENTERIAN BADAN USAHA MILIK NEG (BUMN);;OBB;1;1;19:57:19;19:57:26;0:00:07;12580;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;SERVICES - FINANCIAL;BANKING,FINANCIAL INSTITUTION,LEASING;BANK TABUNGAN NEGARA;BANK TABUNGAN NEG - ATM;;OBB;1;2;19:57:20;19:57:26;0:00:06;12580;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;AUTOMOTIVE & ACCESSORIES;MOTORCYCLES, SCOOTERS, BIKES;HONDA;HONDA PCX - MOTORCYCLE;;SUPER IMPOSE;2;1;20:16:12;20:16:27;0:00:15;18000;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;AUTOMOTIVE & ACCESSORIES;MOTORCYCLES, SCOOTERS, BIKES;HONDA;HONDA PCX - MOTORCYCLE;;SUPER IMPOSE;2;2;20:17:07;20:17:22;0:00:15;18000;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;AUTOMOTIVE & ACCESSORIES;MOTORCYCLES, SCOOTERS, BIKES;HONDA;HONDA PCX - MOTORCYCLE;;VIRTUAL ADS;2;3;20:18:55;20:19:10;0:00:15;18000;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;AUTOMOTIVE & ACCESSORIES;MOTORCYCLES, SCOOTERS, BIKES;HONDA;HONDA PCX - MOTORCYCLE;;TEMPLATE;2;4;20:20:31;20:20:41;0:00:10;12580;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;AUTOMOTIVE & ACCESSORIES;MOTORCYCLES, SCOOTERS, BIKES;HONDA;HONDA PCX - MOTORCYCLE;;SUPER IMPOSE;3;1;20:37:00;20:37:15;0:00:15;18000;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;AUTOMOTIVE & ACCESSORIES;MOTORCYCLES, SCOOTERS, BIKES;HONDA;HONDA PCX - MOTORCYCLE;;VIRTUAL ADS;3;2;20:37:38;20:37:53;0:00:15;18000;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;AUTOMOTIVE & ACCESSORIES;MOTORCYCLES, SCOOTERS, BIKES;HONDA;HONDA PCX - MOTORCYCLE;;TEMPLATE;3;3;20:38:00;20:38:10;0:00:10;12580;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;SERVICES - FINANCIAL;BANKING,FINANCIAL INSTITUTION,LEASING;BANK TABUNGAN NEGARA;BANK TABUNGAN NEG - ATM;;SUPER IMPOSE;4;1;21:02:45;21:03:00;0:00:15;18000;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;SERVICES - FINANCIAL;BANKING,FINANCIAL INSTITUTION,LEASING;BANK TABUNGAN NEGARA;BANK TABUNGAN NEG - ATM;;SUPER IMPOSE;4;2;21:03:18;21:03:33;0:00:15;18000;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;SERVICES - FINANCIAL;BANKING,FINANCIAL INSTITUTION,LEASING;BANK TABUNGAN NEGARA;BANK TABUNGAN NEG - ATM;;TEMPLATE;4;3;21:08:48;21:09:03;0:00:15;18000;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;SERVICES - FINANCIAL;BANKING,FINANCIAL INSTITUTION,LEASING;BANK TABUNGAN NEGARA;BANK TABUNGAN NEG - ATM;;TEMPLATE;4;4;21:09:35;21:09:42;0:00:07;12580;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;SERVICES - FINANCIAL;BANKING,FINANCIAL INSTITUTION,LEASING;BANK TABUNGAN NEGARA;BANK TABUNGAN NEG - ATM;;TEMPLATE;4;5;21:10:44;21:10:50;0:00:06;12580;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;SERVICES - FINANCIAL;BANKING,FINANCIAL INSTITUTION,LEASING;BANK TABUNGAN NEGARA;BANK TABUNGAN NEG - ATM;;CREDIT TITLE;7;1;21:59:15;21:59:17;0:00:02;8873;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;MAKE OVER;MAKE OVER - COSMETIC;;CREDIT TITLE;7;2;21:59:16;21:59:17;0:00:01;8873;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;SERVICES - RETAIL;BOUTIQUE, TAILOR, FASHION HOUSE;OXXO DRY CLEANING;OXXO DRY CLEANING;;CREDIT TITLE;7;3;21:59:16;21:59:17;0:00:01;8873;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;BEVERAGES;MINERAL WATER;TOYA MILINDO;MOUNTOYA - MINERAL WATER;;CREDIT TITLE;7;4;21:59:16;21:59:17;0:00:01;8873;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;SERVICES - CORPORATE & PUBLIC SERV ADV;GOVERNMENT, POLITIC ORGANIZATION;KEMENTERIAN BDN USH MILIK NEG;KEMENTERIAN BADAN USAHA MILIK NEG (BUMN);;CBB;7;5;21:59:36;21:59:43;0:00:07;12580;UNKNOWN;INI TALK SHOW
2/20/2018;NET;INI TALK SHOW;Entertainment;Entertainment:Talkshow;SERVICES - FINANCIAL;BANKING,FINANCIAL INSTITUTION,LEASING;BANK TABUNGAN NEGARA;BANK TABUNGAN NEG - ATM;;CBB;7;6;21:59:37;21:59:43;0:00:06;12580;UNKNOWN;INI TALK SHOW
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;VIRTUAL ADS;1;1;22:01:18;22:01:28;0:00:10;12580;UNKNOWN;86
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;TEMPLATE;1;2;22:01:18;22:01:28;0:00:10;12580;UNKNOWN;86
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;VIRTUAL ADS;1;3;22:07:35;22:07:40;0:00:05;8873;UNKNOWN;86
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;VIRTUAL ADS;2;1;22:11:10;22:11:20;0:00:10;12580;UNKNOWN;86
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;TEMPLATE;2;2;22:11:10;22:11:20;0:00:10;12580;UNKNOWN;86
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;VIRTUAL ADS;2;3;22:18:36;22:18:42;0:00:06;12580;UNKNOWN;86
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;VIRTUAL ADS;4;1;22:34:39;22:34:49;0:00:10;12580;UNKNOWN;86
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;TEMPLATE;4;2;22:34:39;22:34:49;0:00:10;12580;UNKNOWN;86
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;TEMPLATE;4;3;22:38:55;22:39:00;0:00:05;8873;UNKNOWN;86
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;VIRTUAL ADS;5;1;22:46:39;22:46:50;0:00:11;18000;UNKNOWN;86
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;TEMPLATE;5;2;22:46:39;22:46:50;0:00:11;18000;UNKNOWN;86
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;VIRTUAL ADS;5;3;22:54:37;22:54:47;0:00:10;12580;UNKNOWN;86
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;TEMPLATE;5;4;22:54:37;22:54:47;0:00:10;12580;UNKNOWN;86
2/20/2018;NET;86;Information;Information:Documentary;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;INDOSAT OOREDOO;INDOSAT OOREDOO IM3 - SIM CARD;;VIRTUAL ADS;5;5;22:57:14;22:57:19;0:00:05;8873;UNKNOWN;86
2/20/2018;NET;TONIGHT SHOW;Entertainment;Entertainment:Talkshow;HOUSEHOLD EQUIPMENT & APPLIANCES;FURNITURE, OFFICE FURNITURE;CHANDRA KARYA;CHANDRA KARYA - FURNITURE;;TEMPLATE;1;1;23:10:36;23:10:41;0:00:05;8873;UNKNOWN;TONIGHT SHOW
2/20/2018;NET;TONIGHT SHOW;Entertainment;Entertainment:Talkshow;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER SOFTWARE,CONSULTANTS,SERVICE;TOKOPEDIA;TOKOPEDIA - ONLINE SHOP;;TEMPLATE;3;1;23:37:49;23:38:02;0:00:13;18000;UNKNOWN;TONIGHT SHOW
2/20/2018;NET;TONIGHT SHOW;Entertainment;Entertainment:Talkshow;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER SOFTWARE,CONSULTANTS,SERVICE;TOKOPEDIA;TOKOPEDIA - ONLINE SHOP;;TEMPLATE;3;2;23:41:27;23:41:39;0:00:12;18000;UNKNOWN;TONIGHT SHOW
2/20/2018;NET;TONIGHT SHOW;Entertainment;Entertainment:Talkshow;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER SOFTWARE,CONSULTANTS,SERVICE;TOKOPEDIA;TOKOPEDIA - ONLINE SHOP;;TEMPLATE;3;3;23:45:00;23:45:10;0:00:10;12580;UNKNOWN;TONIGHT SHOW
2/20/2018;NET;TONIGHT SHOW;Entertainment;Entertainment:Talkshow;HOUSEHOLD EQUIPMENT & APPLIANCES;FURNITURE, OFFICE FURNITURE;CHANDRA KARYA;CHANDRA KARYA - FURNITURE;;CREDIT TITLE;4;1;23:58:39;23:58:41;0:00:02;8873;UNKNOWN;TONIGHT SHOW
2/20/2018;NET;TONIGHT SHOW;Entertainment;Entertainment:Talkshow;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMPUTER SOFTWARE,CONSULTANTS,SERVICE;YOUTUBE.COM;YOUTUBE.COM - WEBSITE;;CREDIT TITLE;4;2;23:58:40;23:58:41;0:00:01;8873;UNKNOWN;TONIGHT SHOW
2/20/2018;NET;NET 24;News;News:Hard News;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;MAKE OVER;MAKE OVER - COSMETIC;;CREDIT TITLE;3;1;24:27:49;24:27:51;0:00:02;5915;UNKNOWN;NET 24
2/20/2018;NET;NET SOCCER;Sport;Sport:Journal/highlights;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;MAKE OVER;MAKE OVER - COSMETIC;;CREDIT TITLE;3;1;24:58:55;24:58:57;0:00:02;4437;UNKNOWN;NET SOCCER
2/20/2018;RCTI;SEPUTAR INEWS MALAM;News;News:Hard News;SERVICES - RETAIL;DEPARTMENT STORE,SHOPPING CENTER,MALL;PT. METROPOLITAN RETAILMART;METRO - DEPT STORE;;TEMPLATE;1;1;3:20:01;3:20:09;0:00:08;4193;UNKNOWN;SEPUTAR INEWS MALAM
2/20/2018;RCTI;SEPUTAR INEWS MALAM;News;News:Hard News;UNKNOWN;UNKNOWN;UNKNOWN;MINERAL BOTANICA COSMETICS;;TEMPLATE;1;2;3:20:09;3:20:14;0:00:05;2958;UNKNOWN;SEPUTAR INEWS MALAM
2/20/2018;RCTI;SEPUTAR INEWS MALAM;News;News:Hard News;SERVICES - RETAIL;DEPARTMENT STORE,SHOPPING CENTER,MALL;PT. METROPOLITAN RETAILMART;METRO - DEPT STORE;;TEMPLATE;3;1;3:51:39;3:51:47;0:00:08;4193;UNKNOWN;SEPUTAR INEWS MALAM
2/20/2018;RCTI;SEPUTAR INEWS MALAM;News;News:Hard News;UNKNOWN;UNKNOWN;UNKNOWN;MINERAL BOTANICA COSMETICS;;TEMPLATE;3;2;3:51:47;3:51:53;0:00:06;4193;UNKNOWN;SEPUTAR INEWS MALAM
